"s_songid","s_albumid","s_songname","s_genre","duration","s_times_played"
35713,7962,"songName35713","Jazz","06:00:00",0
35714,7564,"songName35714","Jazz","05:00:00",0
35715,7107,"songName35715","Jazz","06:00:00",0
35716,1101,"songName35716","Jazz","07:00:00",0
35717,2218,"songName35717","Jazz","07:00:00",0
35718,5571,"songName35718","Jazz","05:00:00",0
35719,1218,"songName35719","Jazz","05:00:00",0
35720,2927,"songName35720","Jazz","05:00:00",0
35721,478,"songName35721","Jazz","05:00:00",0
35722,351,"songName35722","Jazz","07:00:00",0
35723,4410,"songName35723","Jazz","07:00:00",0
35724,233,"songName35724","Jazz","05:00:00",0
35725,4263,"songName35725","Jazz","06:00:00",0
35726,456,"songName35726","Jazz","05:00:00",0
35727,5887,"songName35727","Jazz","06:00:00",0
35728,1009,"songName35728","Jazz","07:00:00",0
35729,7907,"songName35729","Jazz","05:00:00",0
35730,4522,"songName35730","Jazz","07:00:00",0
35731,2467,"songName35731","Jazz","05:00:00",0
35732,3104,"songName35732","Jazz","07:00:00",0
35733,6856,"songName35733","Jazz","06:00:00",0
35734,9164,"songName35734","Jazz","06:00:00",0
35735,3516,"songName35735","Jazz","06:00:00",0
35736,435,"songName35736","Jazz","06:00:00",0
35737,5448,"songName35737","Jazz","06:00:00",0
35738,111,"songName35738","Jazz","07:00:00",0
35739,454,"songName35739","Jazz","06:00:00",0
35740,9779,"songName35740","Jazz","05:00:00",0
35741,1405,"songName35741","Jazz","05:00:00",0
35742,8764,"songName35742","Jazz","05:00:00",0
35743,6146,"songName35743","Jazz","06:00:00",0
35744,9412,"songName35744","Jazz","05:00:00",0
35745,2316,"songName35745","Jazz","06:00:00",0
35746,4996,"songName35746","Jazz","07:00:00",0
35747,8474,"songName35747","Jazz","05:00:00",0
35748,4431,"songName35748","Jazz","06:00:00",0
35749,5395,"songName35749","Jazz","05:00:00",0
35750,1752,"songName35750","Jazz","07:00:00",0
35751,8980,"songName35751","Jazz","06:00:00",0
35752,470,"songName35752","Jazz","07:00:00",0
35753,4879,"songName35753","Jazz","05:00:00",0
35754,6099,"songName35754","Jazz","05:00:00",0
35755,5404,"songName35755","Jazz","07:00:00",0
35756,5125,"songName35756","Jazz","05:00:00",0
35757,7261,"songName35757","Jazz","07:00:00",0
35758,9378,"songName35758","Jazz","05:00:00",0
35759,1846,"songName35759","Jazz","07:00:00",0
35760,1222,"songName35760","Jazz","05:00:00",0
35761,1877,"songName35761","Jazz","06:00:00",0
35762,4201,"songName35762","Jazz","07:00:00",0
35763,2609,"songName35763","Jazz","06:00:00",0
35764,1171,"songName35764","Jazz","06:00:00",0
35765,4986,"songName35765","Jazz","05:00:00",0
35766,4247,"songName35766","Jazz","05:00:00",0
35767,2262,"songName35767","Jazz","06:00:00",0
35768,3289,"songName35768","Jazz","07:00:00",0
35769,2495,"songName35769","Jazz","07:00:00",0
35770,1408,"songName35770","Jazz","05:00:00",0
35771,6040,"songName35771","Jazz","07:00:00",0
35772,9398,"songName35772","Jazz","07:00:00",0
35773,134,"songName35773","Jazz","07:00:00",0
35774,7500,"songName35774","Jazz","06:00:00",0
35775,3674,"songName35775","Jazz","06:00:00",0
35776,4626,"songName35776","Jazz","05:00:00",0
35777,2673,"songName35777","Jazz","05:00:00",0
35778,5748,"songName35778","Jazz","06:00:00",0
35779,8047,"songName35779","Jazz","05:00:00",0
35780,8725,"songName35780","Jazz","05:00:00",0
35781,5995,"songName35781","Jazz","05:00:00",0
35782,1373,"songName35782","Jazz","07:00:00",0
35783,2055,"songName35783","Jazz","07:00:00",0
35784,5167,"songName35784","Jazz","06:00:00",0
35785,7703,"songName35785","Jazz","07:00:00",0
35786,9262,"songName35786","Jazz","07:00:00",0
35787,4530,"songName35787","Jazz","06:00:00",0
35788,4533,"songName35788","Jazz","07:00:00",0
35789,1274,"songName35789","Jazz","05:00:00",0
35790,4108,"songName35790","Jazz","06:00:00",0
35791,4672,"songName35791","Jazz","05:00:00",0
35792,1097,"songName35792","Jazz","05:00:00",0
35793,8629,"songName35793","Jazz","05:00:00",0
35794,6098,"songName35794","Jazz","07:00:00",0
35795,3032,"songName35795","Jazz","07:00:00",0
35796,3594,"songName35796","Jazz","05:00:00",0
35797,7476,"songName35797","Jazz","06:00:00",0
35798,1625,"songName35798","Jazz","07:00:00",0
35799,7136,"songName35799","Jazz","05:00:00",0
35800,1519,"songName35800","Jazz","07:00:00",0
35801,2322,"songName35801","Jazz","06:00:00",0
35802,9004,"songName35802","Jazz","05:00:00",0
35803,616,"songName35803","Jazz","06:00:00",0
35804,5031,"songName35804","Jazz","05:00:00",0
35805,9761,"songName35805","Jazz","06:00:00",0
35806,6520,"songName35806","Jazz","06:00:00",0
35807,1013,"songName35807","Jazz","07:00:00",0
35808,6162,"songName35808","Jazz","05:00:00",0
35809,6651,"songName35809","Jazz","07:00:00",0
35810,6953,"songName35810","Jazz","06:00:00",0
35811,9896,"songName35811","Jazz","05:00:00",0
35812,9448,"songName35812","Jazz","05:00:00",0
35813,1000,"songName35813","Jazz","07:00:00",0
35814,324,"songName35814","Jazz","06:00:00",0
35815,2497,"songName35815","Jazz","07:00:00",0
35816,4008,"songName35816","Jazz","07:00:00",0
35817,2881,"songName35817","Jazz","06:00:00",0
35818,9695,"songName35818","Jazz","07:00:00",0
35819,7674,"songName35819","Jazz","06:00:00",0
35820,4548,"songName35820","Jazz","05:00:00",0
35821,1560,"songName35821","Jazz","05:00:00",0
35822,2522,"songName35822","Jazz","06:00:00",0
35823,5480,"songName35823","Jazz","06:00:00",0
35824,2490,"songName35824","Jazz","05:00:00",0
35825,583,"songName35825","Jazz","05:00:00",0
35826,9742,"songName35826","Jazz","07:00:00",0
35827,7376,"songName35827","Jazz","05:00:00",0
35828,7462,"songName35828","Jazz","07:00:00",0
35829,6260,"songName35829","Jazz","06:00:00",0
35830,800,"songName35830","Jazz","06:00:00",0
35831,1917,"songName35831","Jazz","06:00:00",0
35832,9078,"songName35832","Jazz","05:00:00",0
35833,3781,"songName35833","Jazz","06:00:00",0
35834,7568,"songName35834","Jazz","06:00:00",0
35835,6665,"songName35835","Jazz","07:00:00",0
35836,2621,"songName35836","Jazz","07:00:00",0
35837,9490,"songName35837","Jazz","07:00:00",0
35838,5253,"songName35838","Jazz","05:00:00",0
35839,3476,"songName35839","Jazz","07:00:00",0
35840,4925,"songName35840","Jazz","05:00:00",0
35841,9902,"songName35841","Jazz","06:00:00",0
35842,7969,"songName35842","Jazz","07:00:00",0
35843,1346,"songName35843","Jazz","07:00:00",0
35844,4651,"songName35844","Jazz","05:00:00",0
35845,6895,"songName35845","Jazz","05:00:00",0
35846,2561,"songName35846","Jazz","07:00:00",0
35847,2785,"songName35847","Jazz","07:00:00",0
35848,6525,"songName35848","Jazz","06:00:00",0
35849,9446,"songName35849","Jazz","05:00:00",0
35850,4809,"songName35850","Jazz","06:00:00",0
35851,4012,"songName35851","Jazz","05:00:00",0
35852,2409,"songName35852","Jazz","06:00:00",0
35853,5867,"songName35853","Jazz","07:00:00",0
35854,2701,"songName35854","Jazz","06:00:00",0
35855,6263,"songName35855","Jazz","07:00:00",0
35856,4175,"songName35856","Jazz","05:00:00",0
35857,2096,"songName35857","Jazz","06:00:00",0
35858,9886,"songName35858","Jazz","07:00:00",0
35859,5037,"songName35859","Jazz","05:00:00",0
35860,7798,"songName35860","Jazz","05:00:00",0
35861,7997,"songName35861","Jazz","06:00:00",0
35862,9307,"songName35862","Jazz","05:00:00",0
35863,9876,"songName35863","Jazz","06:00:00",0
35864,4511,"songName35864","Jazz","05:00:00",0
35865,6989,"songName35865","Jazz","05:00:00",0
35866,4635,"songName35866","Jazz","06:00:00",0
35867,7044,"songName35867","Jazz","07:00:00",0
35868,9531,"songName35868","Jazz","07:00:00",0
35869,8283,"songName35869","Jazz","07:00:00",0
35870,9399,"songName35870","Jazz","06:00:00",0
35871,920,"songName35871","Jazz","07:00:00",0
35872,6347,"songName35872","Jazz","07:00:00",0
35873,2273,"songName35873","Jazz","05:00:00",0
35874,6607,"songName35874","Jazz","05:00:00",0
35875,7183,"songName35875","Jazz","06:00:00",0
35876,1974,"songName35876","Jazz","06:00:00",0
35877,9601,"songName35877","Jazz","07:00:00",0
35878,5458,"songName35878","Jazz","06:00:00",0
35879,1157,"songName35879","Jazz","05:00:00",0
35880,515,"songName35880","Jazz","05:00:00",0
35881,2202,"songName35881","Jazz","05:00:00",0
35882,939,"songName35882","Jazz","06:00:00",0
35883,5702,"songName35883","Jazz","06:00:00",0
35884,1653,"songName35884","Jazz","06:00:00",0
35885,5719,"songName35885","Jazz","06:00:00",0
35886,2461,"songName35886","Jazz","06:00:00",0
35887,9703,"songName35887","Jazz","05:00:00",0
35888,3513,"songName35888","Jazz","06:00:00",0
35889,2733,"songName35889","Jazz","07:00:00",0
35890,2307,"songName35890","Jazz","07:00:00",0
35891,5172,"songName35891","Jazz","06:00:00",0
35892,2803,"songName35892","Jazz","07:00:00",0
35893,2676,"songName35893","Jazz","06:00:00",0
35894,9803,"songName35894","Jazz","07:00:00",0
35895,4887,"songName35895","Jazz","07:00:00",0
35896,4910,"songName35896","Jazz","07:00:00",0
35897,4017,"songName35897","Jazz","07:00:00",0
35898,2377,"songName35898","Jazz","07:00:00",0
35899,4200,"songName35899","Jazz","07:00:00",0
35900,1349,"songName35900","Jazz","05:00:00",0
35901,4169,"songName35901","Jazz","07:00:00",0
35902,4391,"songName35902","Jazz","07:00:00",0
35903,7965,"songName35903","Jazz","07:00:00",0
35904,771,"songName35904","Jazz","07:00:00",0
35905,5703,"songName35905","Jazz","06:00:00",0
35906,3003,"songName35906","Jazz","05:00:00",0
35907,5141,"songName35907","Jazz","06:00:00",0
35908,1700,"songName35908","Jazz","07:00:00",0
35909,7931,"songName35909","Jazz","07:00:00",0
35910,5259,"songName35910","Jazz","07:00:00",0
35911,9328,"songName35911","Jazz","06:00:00",0
35912,6552,"songName35912","Jazz","06:00:00",0
35913,4973,"songName35913","Jazz","05:00:00",0
35914,1665,"songName35914","Jazz","07:00:00",0
35915,7577,"songName35915","Jazz","05:00:00",0
35916,3498,"songName35916","Jazz","05:00:00",0
35917,8459,"songName35917","Jazz","05:00:00",0
35918,6857,"songName35918","Jazz","06:00:00",0
35919,5152,"songName35919","Jazz","06:00:00",0
35920,6755,"songName35920","Jazz","07:00:00",0
35921,9072,"songName35921","Jazz","05:00:00",0
35922,3879,"songName35922","Jazz","05:00:00",0
35923,1636,"songName35923","Jazz","06:00:00",0
35924,9218,"songName35924","Jazz","06:00:00",0
35925,4714,"songName35925","Jazz","05:00:00",0
35926,9804,"songName35926","Jazz","05:00:00",0
35927,125,"songName35927","Jazz","05:00:00",0
35928,7862,"songName35928","Jazz","07:00:00",0
35929,2960,"songName35929","Jazz","07:00:00",0
35930,1020,"songName35930","Jazz","07:00:00",0
35931,2318,"songName35931","Jazz","05:00:00",0
35932,3001,"songName35932","Jazz","05:00:00",0
35933,9878,"songName35933","Jazz","05:00:00",0
35934,1757,"songName35934","Jazz","07:00:00",0
35935,8104,"songName35935","Jazz","07:00:00",0
35936,63,"songName35936","Jazz","07:00:00",0
35937,7766,"songName35937","Jazz","07:00:00",0
35938,2345,"songName35938","Jazz","06:00:00",0
35939,9359,"songName35939","Jazz","05:00:00",0
35940,837,"songName35940","Jazz","07:00:00",0
35941,1141,"songName35941","Jazz","07:00:00",0
35942,7790,"songName35942","Jazz","05:00:00",0
35943,7073,"songName35943","Jazz","05:00:00",0
35944,8448,"songName35944","Jazz","05:00:00",0
35945,5336,"songName35945","Jazz","07:00:00",0
35946,5563,"songName35946","Jazz","05:00:00",0
35947,4005,"songName35947","Jazz","05:00:00",0
35948,6836,"songName35948","Jazz","06:00:00",0
35949,5945,"songName35949","Jazz","07:00:00",0
35950,873,"songName35950","Jazz","05:00:00",0
35951,4806,"songName35951","Jazz","05:00:00",0
35952,2204,"songName35952","Jazz","07:00:00",0
35953,6879,"songName35953","Jazz","06:00:00",0
35954,6404,"songName35954","Jazz","06:00:00",0
35955,169,"songName35955","Jazz","06:00:00",0
35956,9392,"songName35956","Jazz","05:00:00",0
35957,3719,"songName35957","Jazz","06:00:00",0
35958,6562,"songName35958","Jazz","06:00:00",0
35959,4218,"songName35959","Jazz","06:00:00",0
35960,2489,"songName35960","Jazz","05:00:00",0
35961,8934,"songName35961","Jazz","07:00:00",0
35962,6150,"songName35962","Jazz","06:00:00",0
35963,1757,"songName35963","Jazz","05:00:00",0
35964,4023,"songName35964","Jazz","06:00:00",0
35965,1813,"songName35965","Jazz","05:00:00",0
35966,9523,"songName35966","Jazz","05:00:00",0
35967,6429,"songName35967","Jazz","05:00:00",0
35968,3681,"songName35968","Jazz","05:00:00",0
35969,9993,"songName35969","Jazz","06:00:00",0
35970,234,"songName35970","Jazz","07:00:00",0
35971,2421,"songName35971","Jazz","06:00:00",0
35972,6418,"songName35972","Jazz","05:00:00",0
35973,9265,"songName35973","Jazz","06:00:00",0
35974,4067,"songName35974","Jazz","07:00:00",0
35975,2227,"songName35975","Jazz","07:00:00",0
35976,12,"songName35976","Jazz","07:00:00",0
35977,8875,"songName35977","Jazz","05:00:00",0
35978,5984,"songName35978","Jazz","06:00:00",0
35979,6263,"songName35979","Jazz","07:00:00",0
35980,4468,"songName35980","Jazz","07:00:00",0
35981,5816,"songName35981","Jazz","05:00:00",0
35982,5756,"songName35982","Jazz","05:00:00",0
35983,2938,"songName35983","Jazz","05:00:00",0
35984,1444,"songName35984","Jazz","06:00:00",0
35985,7892,"songName35985","Jazz","05:00:00",0
35986,3894,"songName35986","Jazz","06:00:00",0
35987,2348,"songName35987","Jazz","05:00:00",0
35988,9511,"songName35988","Jazz","07:00:00",0
35989,9933,"songName35989","Jazz","06:00:00",0
35990,5467,"songName35990","Jazz","05:00:00",0
35991,9849,"songName35991","Jazz","06:00:00",0
35992,5720,"songName35992","Jazz","07:00:00",0
35993,3092,"songName35993","Jazz","05:00:00",0
35994,1843,"songName35994","Jazz","07:00:00",0
35995,6626,"songName35995","Jazz","05:00:00",0
35996,9063,"songName35996","Jazz","06:00:00",0
35997,4604,"songName35997","Jazz","05:00:00",0
35998,3647,"songName35998","Jazz","07:00:00",0
35999,6323,"songName35999","Jazz","05:00:00",0
36000,1039,"songName36000","Jazz","07:00:00",0
36001,1078,"songName36001","Jazz","07:00:00",0
36002,6042,"songName36002","Jazz","07:00:00",0
36003,6833,"songName36003","Jazz","07:00:00",0
36004,7722,"songName36004","Jazz","06:00:00",0
36005,7176,"songName36005","Jazz","07:00:00",0
36006,6749,"songName36006","Jazz","07:00:00",0
36007,1551,"songName36007","Jazz","05:00:00",0
36008,7347,"songName36008","Jazz","07:00:00",0
36009,3835,"songName36009","Jazz","06:00:00",0
36010,7674,"songName36010","Jazz","06:00:00",0
36011,3017,"songName36011","Jazz","05:00:00",0
36012,5102,"songName36012","Jazz","06:00:00",0
36013,2611,"songName36013","Jazz","06:00:00",0
36014,5425,"songName36014","Jazz","05:00:00",0
36015,4696,"songName36015","Jazz","06:00:00",0
36016,7941,"songName36016","Jazz","06:00:00",0
36017,4101,"songName36017","Jazz","07:00:00",0
36018,8786,"songName36018","Jazz","06:00:00",0
36019,6023,"songName36019","Jazz","05:00:00",0
36020,9246,"songName36020","Jazz","05:00:00",0
36021,4603,"songName36021","Jazz","06:00:00",0
36022,1276,"songName36022","Jazz","07:00:00",0
36023,5985,"songName36023","Jazz","05:00:00",0
36024,7477,"songName36024","Jazz","06:00:00",0
36025,8635,"songName36025","Jazz","07:00:00",0
36026,3120,"songName36026","Jazz","07:00:00",0
36027,9590,"songName36027","Jazz","07:00:00",0
36028,8423,"songName36028","Jazz","05:00:00",0
36029,2802,"songName36029","Jazz","06:00:00",0
36030,680,"songName36030","Jazz","05:00:00",0
36031,6003,"songName36031","Jazz","07:00:00",0
36032,4298,"songName36032","Jazz","07:00:00",0
36033,8602,"songName36033","Jazz","06:00:00",0
36034,3610,"songName36034","Jazz","06:00:00",0
36035,3902,"songName36035","Jazz","07:00:00",0
36036,1795,"songName36036","Jazz","06:00:00",0
36037,6829,"songName36037","Jazz","06:00:00",0
36038,4381,"songName36038","Jazz","07:00:00",0
36039,9989,"songName36039","Jazz","07:00:00",0
36040,2877,"songName36040","Jazz","06:00:00",0
36041,5727,"songName36041","Jazz","05:00:00",0
36042,1717,"songName36042","Jazz","05:00:00",0
36043,5527,"songName36043","Jazz","06:00:00",0
36044,9440,"songName36044","Jazz","06:00:00",0
36045,3169,"songName36045","Jazz","06:00:00",0
36046,6310,"songName36046","Jazz","06:00:00",0
36047,7784,"songName36047","Jazz","05:00:00",0
36048,6133,"songName36048","Jazz","05:00:00",0
36049,3601,"songName36049","Jazz","06:00:00",0
36050,7183,"songName36050","Jazz","05:00:00",0
36051,4691,"songName36051","Jazz","05:00:00",0
36052,9671,"songName36052","Jazz","05:00:00",0
36053,9050,"songName36053","Jazz","07:00:00",0
36054,2025,"songName36054","Jazz","06:00:00",0
36055,7763,"songName36055","Jazz","05:00:00",0
36056,2402,"songName36056","Jazz","06:00:00",0
36057,1446,"songName36057","Jazz","05:00:00",0
36058,2921,"songName36058","Jazz","05:00:00",0
36059,4866,"songName36059","Jazz","06:00:00",0
36060,7418,"songName36060","Jazz","07:00:00",0
36061,3208,"songName36061","Jazz","05:00:00",0
36062,6253,"songName36062","Jazz","05:00:00",0
36063,357,"songName36063","Jazz","06:00:00",0
36064,6284,"songName36064","Jazz","05:00:00",0
36065,7688,"songName36065","Jazz","06:00:00",0
36066,8225,"songName36066","Jazz","05:00:00",0
36067,5356,"songName36067","Jazz","05:00:00",0
36068,8353,"songName36068","Jazz","07:00:00",0
36069,2030,"songName36069","Jazz","07:00:00",0
36070,9750,"songName36070","Jazz","07:00:00",0
36071,5108,"songName36071","Jazz","06:00:00",0
36072,3800,"songName36072","Jazz","05:00:00",0
36073,6854,"songName36073","Jazz","07:00:00",0
36074,8991,"songName36074","Jazz","05:00:00",0
36075,2594,"songName36075","Jazz","06:00:00",0
36076,7902,"songName36076","Jazz","06:00:00",0
36077,8852,"songName36077","Jazz","05:00:00",0
36078,7539,"songName36078","Jazz","07:00:00",0
36079,3770,"songName36079","Jazz","07:00:00",0
36080,3001,"songName36080","Jazz","06:00:00",0
36081,8501,"songName36081","Jazz","07:00:00",0
36082,4618,"songName36082","Jazz","07:00:00",0
36083,6361,"songName36083","Jazz","06:00:00",0
36084,2587,"songName36084","Jazz","07:00:00",0
36085,2291,"songName36085","Jazz","06:00:00",0
36086,8561,"songName36086","Jazz","05:00:00",0
36087,5532,"songName36087","Jazz","07:00:00",0
36088,2440,"songName36088","Jazz","06:00:00",0
36089,5005,"songName36089","Jazz","07:00:00",0
36090,6947,"songName36090","Jazz","06:00:00",0
36091,1342,"songName36091","Jazz","07:00:00",0
36092,3754,"songName36092","Jazz","07:00:00",0
